Datetime,GOLD_Adj Close,GOLD_Close,GOLD_High,GOLD_Low,GOLD_Open,GOLD_Volume,DXY_Adj Close,DXY_Close,DXY_High,DXY_Low,DXY_Open,DXY_Volume,VIX_Adj Close,VIX_Close,VIX_High,VIX_Low,VIX_Open,VIX_Volume,SP500_Adj Close,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume
2026-08-17 12:00:00+00:00,,,,,,,,,,,,,15.079999923706055,15.079999923706055,15.079999923706055,14.899999618530273,14.90999984741211,0.0,,,,,,
2026-08-17 13:00:00+00:00,,,,,,,,,,,,,14.989999771118164,14.989999771118164,15.109999656677246,14.960000038146973,15.020000457763672,0.0,,,,,,
2026-08-17 13:30:00+00:00,,,,,,,,,,,,,,,,,,,7774.47998046875,7774.47998046875,7790.68017578125,7771.009765625,7790.68017578125,0.0
2026-08-17 14:00:00+00:00,,,,,,,,,,,,,14.960000038146973,14.960000038146973,15.109999656677246,14.930000305175781,15.010000228881836,0.0,,,,,,
2026-08-17 14:30:00+00:00,,,,,,,,,,,,,,,,,,,7777.919921875,7777.919921875,7779.27978515625,7769.75,7774.580078125,285967933.0
2026-08-17 15:00:00+00:00,,,,,,,,,,,,,15.020000457763672,15.020000457763672,15.0600004196167,14.930000305175781,15.029999732971191,0.0,,,,,,
2026-08-17 15:30:00+00:00,,,,,,,,,,,,,,,,,,,7773.56005859375,7773.56005859375,7778.60009765625,7768.22998046875,7777.97998046875,212308952.0
2026-08-17 16:00:00+00:00,,,,,,,,,,,,,15.1899995803833,15.1899995803833,15.199999809265137,14.9399995803833,14.9399995803833,0.0,,,,,,
2026-08-17 16:30:00+00:00,,,,,,,,,,,,,,,,,,,7756.39990234375,7756.39990234375,7774.39990234375,7755.509765625,7773.419921875,195472043.0
2026-08-17 17:00:00+00:00,,,,,,,,,,,,,15.15999984741211,15.15999984741211,15.470000267028809,15.020000457763672,15.020000457763672,0.0,,,,,,
2026-08-17 17:30:00+00:00,,,,,,,,,,,,,,,,,,,7756.47998046875,7756.47998046875,7758.990234375,7751.830078125,7756.27978515625,203575000.0
2026-08-17 18:00:00+00:00,,,,,,,,,,,,,15.1899995803833,15.1899995803833,15.470000267028809,15.0600004196167,15.460000038146973,0.0,,,,,,
2026-08-17 18:30:00+00:00,,,,,,,,,,,,,,,,,,,7751.72998046875,7751.72998046875,7758.81982421875,7751.60986328125,7756.47021484375,239328000.0
2026-08-17 19:00:00+00:00,,,,,,,,,,,,,15.170000076293945,15.170000076293945,15.300000190734863,15.09000015258789,15.09000015258789,0.0,,,,,,
2026-08-17 19:30:00+00:00,,,,,,,,,,,,,,,,,,,7746.14013671875,7746.14013671875,7753.14013671875,7744.8798828125,7751.60986328125,384176000.0
2026-08-17 20:00:00+00:00,,,,,,,,,,,,,15.1899995803833,15.1899995803833,15.210000038146973,15.180000305175781,15.180000305175781,0.0,,,,,,
2026-08-18 07:00:00+00:00,,,,,,,,,,,,,15.970000267028809,15.970000267028809,15.970000267028809,15.800000190734863,15.8100004196167,0.0,,,,,,
2026-08-18 08:00:00+00:00,,,,,,,,,,,,,15.850000381469727,15.850000381469727,16.09000015258789,15.84000015258789,15.850000381469727,0.0,,,,,,
2026-08-18 09:00:00+00:00,,,,,,,,,,,,,15.9399995803833,15.9399995803833,16.040000915527344,15.84000015258789,16.0,0.0,,,,,,
2026-08-18 10:00:00+00:00,,,,,,,,,,,,,15.779999732971191,15.779999732971191,16.040000915527344,15.760000228881836,15.960000038146973,0.0,,,,,,
2026-08-18 11:00:00+00:00,,,,,,,,,,,,,15.6899995803833,15.6899995803833,15.90999984741211,15.680000305175781,15.90999984741211,0.0,,,,,,
2026-08-18 12:00:00+00:00,,,,,,,,,,,,,15.75,15.75,15.789999961853027,15.640000343322754,15.729999542236328,0.0,,,,,,
2026-08-18 13:00:00+00:00,,,,,,,,,,,,,15.800000190734863,15.800000190734863,15.859999656677246,15.680000305175781,15.6899995803833,0.0,,,,,,
2026-08-18 13:30:00+00:00,,,,,,,,,,,,,,,,,,,7706.97021484375,7706.97021484375,7713.9501953125,7696.16015625,7700.0400390625,0.0
2026-08-18 14:00:00+00:00,,,,,,,,,,,,,15.84000015258789,15.84000015258789,15.890000343322754,15.609999656677246,15.800000190734863,0.0,,,,,,
2026-08-18 14:30:00+00:00,,,,,,,,,,,,,,,,,,,7698.93017578125,7698.93017578125,7712.10009765625,7693.89013671875,7706.66015625,312578891.0
2026-08-18 15:00:00+00:00,,,,,,,,,,,,,15.75,15.75,15.930000305175781,15.609999656677246,15.760000228881836,0.0,,,,,,
2026-08-18 15:30:00+00:00,,,,,,,,,,,,,,,,,,,7702.22998046875,7702.22998046875,7708.47998046875,7695.91015625,7698.77978515625,209169771.0
2026-08-18 16:00:00+00:00,,,,,,,,,,,,,15.649999618530273,15.649999618530273,15.920000076293945,15.619999885559082,15.890000343322754,0.0,,,,,,
2026-08-18 16:30:00+00:00,,,,,,,,,,,,,,,,,,,7702.990234375,7702.990234375,7708.990234375,7700.77001953125,7702.2001953125,176755000.0
2026-08-18 17:00:00+00:00,,,,,,,,,,,,,15.75,15.75,15.75,15.630000114440918,15.710000038146973,0.0,,,,,,
2026-08-18 17:30:00+00:00,,,,,,,,,,,,,,,,,,,7703.72998046875,7703.72998046875,7705.419921875,7694.27978515625,7703.10986328125,204404000.0
2026-08-18 18:00:00+00:00,,,,,,,,,,,,,15.680000305175781,15.680000305175781,15.779999732971191,15.630000114440918,15.699999809265137,0.0,,,,,,
2026-08-18 18:30:00+00:00,,,,,,,,,,,,,,,,,,,7699.919921875,7699.919921875,7704.06005859375,7695.740234375,7703.72998046875,243914000.0
2026-08-18 19:00:00+00:00,,,,,,,,,,,,,15.84000015258789,15.84000015258789,15.84000015258789,15.600000381469727,15.649999618530273,0.0,,,,,,
2026-08-18 19:30:00+00:00,,,,,,,,,,,,,,,,,,,7693.259765625,7693.259765625,7701.740234375,7688.6298828125,7699.919921875,426002000.0
2026-08-18 20:00:00+00:00,,,,,,,,,,,,,15.84000015258789,15.84000015258789,15.869999885559082,15.8100004196167,15.819999694824219,0.0,,,,,,
2026-08-19 07:00:00+00:00,,,,,,,,,,,,,15.850000381469727,15.850000381469727,15.949999809265137,15.8100004196167,15.920000076293945,0.0,,,,,,
2026-08-19 08:00:00+00:00,,,,,,,,,,,,,15.829999923706055,15.829999923706055,15.90999984741211,15.800000190734863,15.899999618530273,0.0,,,,,,
2026-08-19 09:00:00+00:00,,,,,,,,,,,,,15.869999885559082,15.869999885559082,15.869999885559082,15.800000190734863,15.800000190734863,0.0,,,,,,
2026-08-19 10:00:00+00:00,,,,,,,,,,,,,15.819999694824219,15.819999694824219,15.890000343322754,15.8100004196167,15.859999656677246,0.0,,,,,,
2026-08-19 11:00:00+00:00,,,,,,,,,,,,,15.729999542236328,15.729999542236328,15.869999885559082,15.729999542236328,15.869999885559082,0.0,,,,,,
2026-08-19 12:00:00+00:00,,,,,,,,,,,,,15.470000267028809,15.470000267028809,15.800000190734863,15.350000381469727,15.760000228881836,0.0,,,,,,
2026-08-19 13:00:00+00:00,,,,,,,,,,,,,15.289999961853027,15.289999961853027,15.649999618530273,15.109999656677246,15.649999618530273,0.0,,,,,,
2026-08-19 13:30:00+00:00,,,,,,,,,,,,,,,,,,,7719.91015625,7719.91015625,7726.2900390625,7700.06982421875,7716.740234375,0.0
2026-08-19 14:00:00+00:00,,,,,,,,,,,,,15.130000114440918,15.130000114440918,15.569999694824219,15.119999885559082,15.270000457763672,0.0,,,,,,
2026-08-19 14:30:00+00:00,,,,,,,,,,,,,,,,,,,7730.31982421875,7730.31982421875,7743.93017578125,7718.169921875,7719.97998046875,362190394.0
2026-08-19 15:00:00+00:00,,,,,,,,,,,,,15.15999984741211,15.15999984741211,15.279999732971191,15.119999885559082,15.260000228881836,0.0,,,,,,
2026-08-19 15:30:00+00:00,,,,,,,,,,,,,,,,,,,7727.68994140625,7727.68994140625,7739.35986328125,7720.81005859375,7731.259765625,257001000.0
2026-08-19 16:00:00+00:00,,,,,,,,,,,,,15.239999771118164,15.239999771118164,15.279999732971191,15.069999694824219,15.180000305175781,0.0,,,,,,
2026-08-19 16:30:00+00:00,,,,,,,,,,,,,,,,,,,7715.31982421875,7715.31982421875,7727.10986328125,7710.31005859375,7727.10986328125,212676000.0
2026-08-19 17:00:00+00:00,,,,,,,,,,,,,15.210000038146973,15.210000038146973,15.279999732971191,15.149999618530273,15.15999984741211,0.0,,,,,,
2026-08-19 17:30:00+00:00,,,,,,,,,,,,,,,,,,,7715.39990234375,7715.39990234375,7724.5,7709.5400390625,7715.33984375,216956000.0
2026-08-19 18:00:00+00:00,,,,,,,,,,,,,15.029999732971191,15.029999732971191,15.279999732971191,15.020000457763672,15.229999542236328,0.0,,,,,,
2026-08-19 18:30:00+00:00,,,,,,,,,,,,,,,,,,,7716.14013671875,7716.14013671875,7720.22998046875,7713.93017578125,7715.41015625,285092000.0
2026-08-19 19:00:00+00:00,,,,,,,,,,,,,14.90999984741211,14.90999984741211,15.100000381469727,14.859999656677246,15.100000381469727,0.0,,,,,,
2026-08-19 19:30:00+00:00,,,,,,,,,,,,,,,,,,,7708.02978515625,7708.02978515625,7722.740234375,7701.25,7716.02978515625,432674000.0
2026-08-19 20:00:00+00:00,,,,,,,,,,,,,14.890000343322754,14.890000343322754,14.890000343322754,14.770000457763672,14.770000457763672,0.0,,,,,,
2026-08-20 04:00:00+00:00,4546.10009765625,4546.10009765625,4556.60009765625,4543.39990234375,4556.39990234375,0.0,98.86299896240234,98.86299896240234,98.87000274658203,98.79299926757812,98.80699920654297,0.0,,,,,,,,,,,,
2026-08-20 05:00:00+00:00,4538.5,4538.5,4551.39990234375,4534.7998046875,4546.0,3806.0,98.8479995727539,98.8479995727539,98.89600372314453,98.83699798583984,98.86199951171875,0.0,,,,,,,,,,,,
2026-08-20 06:00:00+00:00,4550.7998046875,4550.7998046875,4553.5,4537.2001953125,4538.60009765625,6024.0,98.73799896240234,98.73799896240234,98.86799621582031,98.73699951171875,98.8479995727539,0.0,,,,,,,,,,,,
2026-08-20 07:00:00+00:00,4547.60009765625,4547.60009765625,4552.7001953125,4540.10009765625,4550.60009765625,4873.0,98.71800231933594,98.71800231933594,98.81500244140625,98.70800018310547,98.73899841308594,0.0,15.079999923706055,15.079999923706055,15.079999923706055,14.90999984741211,14.90999984741211,0.0,,,,,,
2026-08-20 08:00:00+00:00,4546.10009765625,4546.10009765625,4555.89990234375,4543.89990234375,4547.89990234375,5530.0,98.6780014038086,98.6780014038086,98.74299621582031,98.66899871826172,98.71700286865234,0.0,15.229999542236328,15.229999542236328,15.300000190734863,14.949999809265137,14.949999809265137,0.0,,,,,,
2026-08-20 09:00:00+00:00,4538.89990234375,4538.89990234375,4551.0,4538.2001953125,4546.2001953125,4560.0,98.60199737548828,98.60199737548828,98.7030029296875,98.5739974975586,98.6780014038086,0.0,15.199999809265137,15.199999809265137,15.300000190734863,15.119999885559082,15.220000267028809,0.0,,,,,,
2026-08-20 10:00:00+00:00,4546.39990234375,4546.39990234375,4552.5,4537.0,4539.10009765625,4171.0,98.68099975585938,98.68099975585938,98.70099639892578,98.55699920654297,98.60099792480469,0.0,15.109999656677246,15.109999656677246,15.229999542236328,15.109999656677246,15.140000343322754,0.0,,,,,,
2026-08-20 11:00:00+00:00,4523.10009765625,4523.10009765625,4547.89990234375,4521.2001953125,4546.7001953125,10669.0,98.78199768066406,98.78199768066406,98.8010025024414,98.6729965209961,98.68000030517578,0.0,15.5600004196167,15.5600004196167,15.5600004196167,15.100000381469727,15.130000114440918,0.0,,,,,,
2026-08-20 12:00:00+00:00,4529.7001953125,4529.7001953125,4532.2998046875,4506.0,4523.2998046875,17523.0,98.7490005493164,98.7490005493164,98.84400177001953,98.73600006103516,98.78099822998047,0.0,15.829999923706055,15.829999923706055,16.079999923706055,15.289999961853027,15.34000015258789,0.0,,,,,,
2026-08-20 13:00:00+00:00,4537.0,4537.0,4544.39990234375,4524.10009765625,4529.7998046875,15951.0,98.85199737548828,98.85199737548828,98.85800170898438,98.69599914550781,98.75,0.0,15.859999656677246,15.859999656677246,16.079999923706055,15.489999771118164,15.979999542236328,0.0,,,,,,
2026-08-20 13:30:00+00:00,,,,,,,,,,,,,,,,,,,7681.1298828125,7681.1298828125,7697.2001953125,7672.47021484375,7690.490234375,0.0
2026-08-20 14:00:00+00:00,4571.7001953125,4571.7001953125,4572.0,4535.7998046875,4536.7998046875,18959.0,98.80500030517578,98.80500030517578,98.88999938964844,98.78600311279297,98.85099792480469,0.0,15.680000305175781,15.680000305175781,16.059999465942383,15.489999771118164,15.8100004196167,0.0,,,,,,
2026-08-20 14:30:00+00:00,,,,,,,,,,,,,,,,,,,7685.72998046875,7685.72998046875,7699.9599609375,7678.580078125,7681.0400390625,317244387.0
2026-08-20 15:00:00+00:00,4577.2998046875,4577.2998046875,4597.10009765625,4563.5,4571.7998046875,32802.0,98.83699798583984,98.83699798583984,98.89700317382812,98.71499633789062,98.80400085449219,0.0,15.899999618530273,15.899999618530273,15.949999809265137,15.579999923706055,15.829999923706055,0.0,,,,,,
2026-08-20 15:30:00+00:00,,,,,,,,,,,,,,,,,,,7676.39990234375,7676.39990234375,7687.06005859375,7671.14013671875,7686.0,237545658.0
2026-08-20 16:00:00+00:00,4566.7001953125,4566.7001953125,4580.7001953125,4559.2001953125,4577.5,8474.0,98.89199829101562,98.89199829101562,98.92900085449219,98.83100128173828,98.83599853515625,0.0,15.579999923706055,15.579999923706055,15.949999809265137,15.579999923706055,15.739999771118164,0.0,,,,,,
2026-08-20 16:30:00+00:00,,,,,,,,,,,,,,,,,,,7666.06982421875,7666.06982421875,7684.89013671875,7665.8798828125,7676.33984375,198522000.0
2026-08-20 17:00:00+00:00,4576.0,4576.0,4576.89990234375,4564.10009765625,4566.7001953125,6696.0,98.89399719238281,98.89399719238281,98.92500305175781,98.88200378417969,98.89399719238281,0.0,15.8100004196167,15.8100004196167,15.920000076293945,15.569999694824219,15.829999923706055,0.0,,,,,,
2026-08-20 17:30:00+00:00,,,,,,,,,,,,,,,,,,,7654.02001953125,7654.02001953125,7668.4599609375,7649.89990234375,7666.08984375,206909000.0
2026-08-20 18:00:00+00:00,4578.5,4578.5,4581.7001953125,4564.7001953125,4576.0,5540.0,98.8949966430664,98.8949966430664,98.93399810791016,98.88300323486328,98.89299774169922,0.0,16.100000381469727,16.100000381469727,16.100000381469727,15.779999732971191,15.850000381469727,0.0,,,,,,
2026-08-20 18:30:00+00:00,,,,,,,,,,,,,,,,,,,7653.22998046875,7653.22998046875,7656.31005859375,7650.3701171875,7653.97021484375,260173000.0
2026-08-20 19:00:00+00:00,4584.89990234375,4584.89990234375,4588.0,4574.7001953125,4578.2998046875,4191.0,98.88500213623047,98.88500213623047,98.91400146484375,98.87799835205078,98.89399719238281,0.0,16.049999237060547,16.049999237060547,16.139999389648438,15.9399995803833,15.989999771118164,0.0,,,,,,
2026-08-20 19:30:00+00:00,,,,,,,,,,,,,,,,,,,7642.2099609375,7642.2099609375,7654.68017578125,7639.009765625,7653.18994140625,412575000.0
2026-08-20 20:00:00+00:00,4575.10009765625,4575.10009765625,4585.2001953125,4573.0,4584.5,2026.0,98.87100219726562,98.87100219726562,98.8949966430664,98.86000061035156,98.88500213623047,0.0,16.010000228881836,16.010000228881836,16.049999237060547,15.960000038146973,15.989999771118164,0.0,,,,,,
2026-08-20 21:00:00+00:00,,,,,,,98.86799621582031,98.86799621582031,98.87899780273438,98.86000061035156,98.87000274658203,0.0,,,,,,,,,,,,
2026-08-20 22:00:00+00:00,4580.2001953125,4580.2001953125,4580.2001953125,4571.0,4577.0,0.0,98.84100341796875,98.84100341796875,98.86799621582031,98.83999633789062,98.86699676513672,0.0,,,,,,,,,,,,
2026-08-20 23:00:00+00:00,4582.2001953125,4582.2001953125,4589.0,4577.10009765625,4579.89990234375,3440.0,98.78800201416016,98.78800201416016,98.80400085449219,98.78600311279297,98.7979965209961,0.0,,,,,,,,,,,,
2026-08-21 00:00:00+00:00,4567.2001953125,4567.2001953125,4583.7001953125,4566.2998046875,4582.2998046875,3126.0,98.83100128173828,98.83100128173828,98.83499908447266,98.77100372314453,98.78800201416016,0.0,,,,,,,,,,,,
2026-08-21 01:00:00+00:00,4587.0,4587.0,4600.2998046875,4565.5,4567.2001953125,7141.0,98.76699829101562,98.76699829101562,98.83499908447266,98.74600219726562,98.83100128173828,0.0,,,,,,,,,,,,
2026-08-21 02:00:00+00:00,4590.0,4590.0,4599.2001953125,4574.0,4586.7998046875,5560.0,98.7300033569336,98.7300033569336,98.79000091552734,98.68800354003906,98.76699829101562,0.0,,,,,,,,,,,,
2026-08-21 03:00:00+00:00,4590.89990234375,4590.89990234375,4594.7001953125,4582.60009765625,4590.0,2465.0,98.74500274658203,98.74500274658203,98.76899719238281,98.71099853515625,98.72799682617188,0.0,,,,,,,,,,,,
2026-08-21 04:00:00+00:00,4596.7998046875,4596.7998046875,4604.39990234375,4591.2001953125,4591.5,4033.0,98.75599670410156,98.75599670410156,98.7750015258789,98.73400115966797,98.74700164794922,0.0,,,,,,,,,,,,
2026-08-21 05:00:00+00:00,4610.10009765625,4610.10009765625,4612.39990234375,4585.39990234375,4596.39990234375,5908.0,98.6989974975586,98.6989974975586,98.7760009765625,98.69100189208984,98.75499725341797,0.0,,,,,,,,,,,,
2026-08-21 06:00:00+00:00,4617.89990234375,4617.89990234375,4624.7001953125,4601.7998046875,4609.89990234375,9132.0,98.70999908447266,98.70999908447266,98.76799774169922,98.69999694824219,98.70099639892578,0.0,,,,,,,,,,,,
2026-08-21 07:00:00+00:00,4621.0,4621.0,4625.0,4615.39990234375,4617.7998046875,5890.0,98.75399780273438,98.75399780273438,98.77799987792969,98.68699645996094,98.71099853515625,0.0,15.850000381469727,15.850000381469727,15.850000381469727,15.770000457763672,15.819999694824219,0.0,,,,,,
2026-08-21 08:00:00+00:00,4641.0,4641.0,4642.0,4615.7998046875,4621.39990234375,10338.0,98.62100219726562,98.62100219726562,98.76899719238281,98.61799621582031,98.75399780273438,0.0,15.720000267028809,15.720000267028809,15.880000114440918,15.720000267028809,15.819999694824219,0.0,,,,,,
2026-08-21 09:00:00+00:00,4639.7001953125,4639.7001953125,4659.39990234375,4637.60009765625,4641.10009765625,13836.0,98.66200256347656,98.66200256347656,98.66200256347656,98.56199645996094,98.62000274658203,0.0,15.680000305175781,15.680000305175781,15.800000190734863,15.680000305175781,15.789999961853027,0.0,,,,,,
2026-08-21 10:00:00+00:00,4645.7998046875,4645.7998046875,4651.60009765625,4634.5,4639.39990234375,7281.0,98.65899658203125,98.65899658203125,98.6760025024414,98.58699798583984,98.66300201416016,0.0,15.670000076293945,15.670000076293945,15.75,15.630000114440918,15.729999542236328,0.0,,,,,,
2026-08-21 11:00:00+00:00,4654.39990234375,4654.39990234375,4661.7001953125,4644.2998046875,4645.5,7950.0,98.65499877929688,98.65499877929688,98.68699645996094,98.59100341796875,98.65799713134766,0.0,15.460000038146973,15.460000038146973,15.699999809265137,15.4399995803833,15.6899995803833,0.0,,,,,,
2026-08-21 12:00:00+00:00,4634.7001953125,4634.7001953125,4659.10009765625,4620.5,4654.7001953125,18190.0,98.72899627685547,98.72899627685547,98.77999877929688,98.63300323486328,98.65599822998047,0.0,15.420000076293945,15.420000076293945,15.520000457763672,15.40999984741211,15.489999771118164,0.0,,,,,,
2026-08-21 13:00:00+00:00,4638.2998046875,4638.2998046875,4650.2001953125,4630.0,4634.60009765625,15060.0,98.76899719238281,98.76899719238281,98.81600189208984,98.71900177001953,98.7300033569336,0.0,15.489999771118164,15.489999771118164,15.569999694824219,15.390000343322754,15.420000076293945,0.0,,,,,,
2026-08-21 13:30:00+00:00,,,,,,,,,,,,,,,,,,,7665.10009765625,7665.10009765625,7678.16015625,7660.830078125,7665.68017578125,0.0
2026-08-21 14:00:00+00:00,4648.10009765625,4648.10009765625,4660.2001953125,4636.5,4638.10009765625,17876.0,98.87899780273438,98.87899780273438,98.91100311279297,98.76899719238281,98.7699966430664,0.0,15.270000457763672,15.270000457763672,15.569999694824219,15.260000228881836,15.420000076293945,0.0,,,,,,
2026-08-21 14:30:00+00:00,,,,,,,,,,,,,,,,,,,7677.97021484375,7677.97021484375,7682.06982421875,7660.06005859375,7665.0400390625,308389238.0
2026-08-21 15:00:00+00:00,4672.0,4672.0,4673.0,4644.10009765625,4648.5,13380.0,98.802001953125,98.802001953125,98.89399719238281,98.7979965209961,98.87999725341797,0.0,15.380000114440918,15.380000114440918,15.5,15.229999542236328,15.420000076293945,0.0,,,,,,
2026-08-21 15:30:00+00:00,,,,,,,,,,,,,,,,,,,7683.41015625,7683.41015625,7697.10986328125,7677.27978515625,7677.97021484375,240507564.0
2026-08-21 16:00:00+00:00,4686.60009765625,4686.60009765625,4687.2001953125,4666.2998046875,4672.10009765625,10785.0,98.81300354003906,98.81300354003906,98.83200073242188,98.7750015258789,98.802001953125,0.0,15.3100004196167,15.3100004196167,15.399999618530273,15.239999771118164,15.25,0.0,,,,,,
